366,Avjet International (FZE),(Unknown),"",VJE,"",United Arab Emirates,N
367,Aerovista Gulf Express,(Unknown),"",VGF,VISTA GULF,United Arab Emirates,N
368,Air Vegas,(Unknown),6V,VGA,AIR VEGAS,United States,N
369,Almaver,(Unknown),"",VER,ALMAVER,Mexico,N
370,Afro International Ent. Limited,(Unknown),"",AOR,INTER-AFRO,Nigeria,N
371,Alitalia Express,(Unknown),XM,SMX,ALIEXPRESS,Italy,Y
372,Asia Overnight Express,(Unknown),OE,AOT,ASIA OVERNIGHT,Philippines,N
373,Air Tractor,(Unknown),"",AOU,AIR TRACTOR,Croatia,N
374,Aero Vision,(Unknown),"",AOV,AEROVISION,France,N
375,Aerotaxi Del Valle,(Unknown),"",AOX,AEROVALLE,Colombia,N
376,Air Park Aviation Ltd.,(Unknown),"",APA,CAN-AM,Canada,N
377,Airpac Airlines,(Unknown),"",APC,Inc.,AIRPAC,N
378,Aeroservicios Monterrey,(Unknown),"",SVM,SERVIMONTE,Mexico,N
379,Amapola Flyg AB,(Unknown),"",APF,AMAPOLA,Sweden,N
380,Air People International,(Unknown),"",APG,AIR PEOPLE,Thailand,N
381,Alpha Aviation,(Unknown),"",APH,Inc.,AIRFLIGHT,N
382,ASA Pesada,(Unknown),"",API,Lda.,ASA PESADA,N
383,Air Print,(Unknown),"",APJ,S.A.,AIR PRINT,N
384,Atlantic Airlines,(Unknown),"",BJK,BLACKJACK,United States,N
385,Aerotransporte Petrolero,(Unknown),"",PET,AEROPETRO,Colombia,N
386,Aero Flight,(Unknown),GV,ARF,Aero Fox,Germany,Y
387,ACM Aviation,(Unknown),"",BJT,BAY JET,United States,N
388,Aircompany Barcol,(Unknown),"",BKL,BARCOL,Russia,N
389,All Charter Limited,(Unknown),"",BLA,ALL CHARTER,United Kingdom,N
390,Appalachian Flying Service,(Unknown),"",APL,Inc.,APPALACHIAN,N
391,Airpac,(Unknown),"",APM,Inc.,ALASKA PACIFIC,N
392,Aeropro,(Unknown),"",APO,AEROPRO,Canada,N
393,Aerolineas Pacifico Atlantico,(Unknown),"",APP,S.A. (Apair),AEROPERLAS,N
394,Aspen Aviation,(Unknown),"",APQ,ASPEN BASE,United States,N
395,Aeropuma,(Unknown),"",APU,S.A.,AEROPUMA,N
396,Air Plan International,(Unknown),"",APV,AIR PLAN,Democratic Republic of the Congo,N
397,Arrow Air,(Unknown),JW,APW,BIG A,United States,Y
398,Apex Air Cargo,(Unknown),"",APX,PARCEL EXPRESS,United States,N
399,APA Internacional,(Unknown),"",APY,APA INTERNACIONAL,Dominican Republic,N
400,Aeroatlas,(Unknown),"",AQA,S.A.,ATCO,N
401,Aquila Air Ltd.,(Unknown),"",AQL,AQUILA,Canada,N
402,Air Queensland,(Unknown),"",AQN,BUSHAIR,Australia,N
403,Aluminum Company Of America,(Unknown),"",AQO,ALCOA SHUTTLE,United States,N
404,Aviones de Renta de Quintana Roo,(Unknown),"",AQT,S.A. de C.V.,AVIOQUINTANA,N
405,AirQuarius Aviation,(Unknown),"",AQU,QUARIUS,South Africa,N
406,Aerodyne Charter Company,(Unknown),"",AQZ,QUANZA,United States,N
407,Arik Air,(Unknown),W3,ARA,ARIK AIR,Nigeria,N
408,Avia Air N.V.,(Unknown),"",ARB,AVIAIR,Aruba,N
409,Air Routing International Corp.,(Unknown),"",ARC,"",United States,N
410,Aerocondor,(Unknown),2B,ARD,AEROCONDOR,Portugal,Y
411,Aires,(Unknown),4C,ARE,Aerovias de Integracion Regional,S.A.,Y
412,Aerolineas Argentinas,(Unknown),AR,ARG,ARGENTINA,Argentina,Y
413,Arrowhead Airways,(Unknown),"",ARH,ARROWHEAD,United States,N
414,Aero Vics,(Unknown),"",ARI,AEROVICS,Mexico,N
415,Aerojet de Costa Rica,(Unknown),"",ARJ,S.A.,"",N
416,Antillana De Navegacion Aerea,(Unknown),"",SUN,"",Dominican Republic,N
417,Aeroservicios De San Luis,(Unknown),"",SUO,SERVICIO SANLUIS,Mexico,N
418,Aerosuper,(Unknown),"",SUP,AEROSUPER,Mexico,N
419,Aero Link Air Services S.L.,(Unknown),"",ARK,LINK SERVICE,Spain,N
420,Airlec - Air Aquitaine Transport,(Unknown),"",ARL,AIRLEC,France,N
421,Aeromarket Express,(Unknown),"",ARM,AMEX,Spain,N
422,Arrow Aviation Ltd.,(Unknown),"",ARO,ARROW,Canada,N
423,RPA-Aviataxi Ltd.,(Unknown),"",ARP,"",Russia,N
424,Air Klaipeda,(Unknown),"",KLD,AIR KLAIPEDA,Lithuania,N
425,Armstrong Air,(Unknown),"",ARQ,Inc.,ARMSTRONG,N
426,Air Armenia,(Unknown),QN,ARR,AIR ARMENIA,Armenia,N
427,Aeromet Servicios,(Unknown),"",ARS,METSERVICE,Chile,N
428,Aerotal Aerolineas Territoriales de Colombia Ltda,(Unknown),"",ART,AEROTAL,Colombia,N
429,Aravco Ltd.,(Unknown),"",ARV,ARAVCO,United Kingdom,N
430,Aria,(Unknown),"",ARW,ARIABIRD,France,N
431,Air Xpress,(Unknown),"",ARX,Inc.,AIREX,N
432,Airline Alania,(Unknown),"",OST,ALANIA,Russia,N
433,Air Tchad,(Unknown),"",HTT,HOTEL TANGO,Chad,N
434,Aerloineas de Techuacan,(Unknown),"",HUC,LINEAS TEHUACAN,Mexico,N
435,Aerotransportes Huitzilin,(Unknown),"",HUT,AEROHUITZILIN,Mexico,N
436,Aero Transportes Del Humaya,(Unknown),"",HUY,AERO HUMAYA,Mexico,N
437,Argosy Airways,(Unknown),"",ARY,GOSEY,United States,N
438,Air Resorts,(Unknown),"",ARZ,AIR RESORTS,United States,N
439,Alaska Airlines,(Unknown),AS,ASA,Inc.,ALASKA,Y
440,Air-Spray 1967 Ltd.,(Unknown),"",ASB,AIR SPRAY,Canada,N
441,Air Star Corporation,(Unknown),"",ASC,AIR STAR,Canada,N
442,Air Sinai,(Unknown),4D,ASD,AIR SINAI,Egypt,Y
443,Airstars,(Unknown),PL,ASE,MOROZOV,Russia,N
444,Air Schefferville,(Unknown),"",ASF,Inc.,SCHEFF,N
445,African Star Airways (PTY) Ltd.,(Unknown),"",ASG,AFRICAN STAR,South Africa,N
446,Aerosun International,(Unknown),"",ASI,Inc.,AEROSUN,N
447,Air Satellite,(Unknown),"",ASJ,SATELLITE,Canada,N
448,Awesome Flight Services (PTY) Ltd.,(Unknown),"",ASM,AWESOME,South Africa,N
449,Air and Sea Transport,(Unknown),"",ASN,"",Russia,N
450,Aero Slovakia,(Unknown),"",ASO,AERO NITRA,Slovakia,N
451,Airsprint,(Unknown),"",ASP,AIRSPRINT,Canada,N
452,Atlantic Southeast Airlines,(Unknown),EV,ASQ,ACEY,United States,Y
453,All Star Airlines,(Unknown),"",ASR,Inc.,ALL STAR,N
454,Air Class,(Unknown),"",ASS,S.A. de C.V.,AIR CLASS,N
455,Aerlineas Del Oeste,(Unknown),"",AST,AEROESTE,Mexico,N
456,Aviones Are,(Unknown),"",NRE,AVIONES ARE,Mexico,N
457,Air Nepal International,(Unknown),"",NPL,AIR NEPAL,Nepal,N
458,Air Napier,(Unknown),"",NPR,"",New Zealand,N
459,Air Taxi & Cargo,(Unknown),"",WAM,TAXI CARGO,Sudan,N
460,Arrow Panama,(Unknown),"",WAP,ARROW PANAMA,Panama,N
461,Astravia-Bissau Air Transports Ltd.,(Unknown),"",ASV,ASTRAVIA,Guinea-Bissau,N
462,Astrakhan Airlines,(Unknown),OB,ASZ,AIR ASTRAKHAN,Russia,Y
463,Air Transport Association,(Unknown),"",ATA,"",United States,N
464,Atlantair Ltd.,(Unknown),"",ATB,STARLITE,Canada,N
465,Air Tanzania,(Unknown),TC,ATC,TANZANIA,Tanzania,Y
466,Aerotours Dominicana,(Unknown),"",ATD,AEROTOURS,Dominican Republic,N
467,Atlantis Transportation Services,(Unknown),"",ATE,Ltd.,ATLANTIS CANADA,N
468,Aerotrans Airline,(Unknown),"",ATG,BACHYT,Kazakhstan,N
469,Air Charter World,(Unknown),"",XAC,"",United States,N
470,Air Burkina,(Unknown),2J,VBW,BURKINA,Burkina Faso,Y
471,Air Travel Corp.,(Unknown),"",ATH,AIR TRAVEL,United States,N
472,Aero-Tropics Air Services,(Unknown),HC,ATI,"",Australia,N
473,Air Traffic GmbH,(Unknown),"",ATJ,SNOOPY,Germany,N
474,AeroTACA,(Unknown),"",ATK,AEROTACA,Colombia,N
475,Aerocentral,(Unknown),"",ATL,CENTRALMEX,Mexico,N
476,Airlines Of Tasmania,(Unknown),FO,ATM,AIRTAS,Australia,Y
477,Air Saint Pierre,(Unknown),PJ,SPM,"",France,Y
478,Air Transport International,(Unknown),8C,ATN,AIR TRANSPORT,United States,N
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,(Unknown),"",ATP,ASTRAL,Colombia,N
480,Air Transport Schiphol,(Unknown),"",ATQ,MULTI,Netherlands,N
481,Aeroferinco,(Unknown),"",FEO,FERINCO,Mexico,N
482,Aero Taxis Y Servicios Alfe,(Unknown),"",FES,AERO ALFE,Mexico,N
483,Avialesookhrana,(Unknown),"",FFA,AVIALESOOKHRANA,Russia,N
484,Africair Service,(Unknown),"",FFB,FOXTROT FOXTROT,Senegal,N
485,Atlas Airlines,(Unknown),"",ATR,ATLAS-AIR,United States,N
486,Air Transport Service,(Unknown),"",ATS,"",Democratic Republic of the Congo,N
487,Aer Turas,(Unknown),"",ATT,AERTURAS,Ireland,N
488,Atlant Aerobatics Ltd.,(Unknown),"",ATU,ATLANT HUNGARY,Hungary,N
489,Avanti Air,(Unknown),"",ATV,AVANTI AIR,Germany,N
490,Aero Trades (Western) Ltd.,(Unknown),"",ATW,AERO TRADES,Canada,N
491,Austrian Airlines,(Unknown),OS,AUA,AUSTRIAN,Austria,Y
492,Air Southwest,(Unknown),"",WOW,SWALLOW,United Kingdom,Y
493,Augsburg Airways,(Unknown),IQ,AUB,AUGSBURG-AIR,Germany,Y
494,Air Corporate,(Unknown),"",CPV,AIRCORPORATE,Italy,N
495,Aviastar-Tu,(Unknown),"",TUP,TUPOLEVAIR,Russia,N
496,AirBridge Cargo,(Unknown),RU,ABW,AIRBRIDGE CARGO,Russia,N
497,ATUR,(Unknown),"",TUR,"",Ecuador,Y
498,ATESA Aerotaxis Ecuatorianos,(Unknown),"",TXU,ATESA,Ecuador,N
499,Austin Express,(Unknown),"",TXX,COWBOY,United States,N
500,Audi Air,(Unknown),"",AUD,Inc.,AUDI AIR,N
501,Augusta Air Luftfahrtunternehmen,(Unknown),"",AUF,AUGUSTA,Germany,N
502,Abu Dhabi Amiri Flight,(Unknown),MO,AUH,SULTAN,United Arab Emirates,Y
503,Aeroflot-Nord,(Unknown),5N,AUL,DVINA,Russia,Y
504,Air Atlantic Uruguay,(Unknown),"",AUM,ATLAMUR,Uruguay,N
505,Aviones Unidos,(Unknown),"",AUN,AVIONES UNIDOS,Mexico,N
506,Avia Business Group,(Unknown),"",AUP,"",Russia,N
507,Aero Servicios Expecializados,(Unknown),"",SVE,AEROESPECIAL,Mexico,N
508,Aurigny Air Services,(Unknown),GR,AUR,AYLINE,United Kingdom,Y
509,Aus-Air,(Unknown),NO,AUS,"",Australia,N
510,Austral Lineas Aereas,(Unknown),AU,AUT,AUSTRAL,Argentina,Y
511,Aurora Aviation,(Unknown),"",AUU,Inc.,AURORA AIR,N
512,Air Uganda International Ltd.,(Unknown),"",AUX,"",Uganda,N
513,Aerolineas Uruguayas,(Unknown),"",AUY,S.A.,AUSA,N
514,Australian Airlines,(Unknown),AO,AUZ,AUSTRALIAN,Australia,N
515,Avianca - Aerovias Nacionales de Colombia,(Unknown),AV,AVA,S.A.,AVIANCA,Y
516,Aviation Beaufort,(Unknown),"",AVB,BEAUPAIR,United Kingdom,N
517,Alamo Aviacion,(Unknown),"",AVD,S.L.,ALAMO,N
518,Aviair Aviation Ltd.,(Unknown),"",AVF,CARIBOO,Canada,N
519,Air Falcon,(Unknown),"",AVG,DJIBOUTI FALCON,Djibouti,N
520,AV8 Helicopters,(Unknown),"",AVH,KENT HELI,United Kingdom,N
521,Avia Traffic Company,(Unknown),"",AVJ,ATOMIC,Kyrgyzstan,N
522,AV8 Helicopters,(Unknown),"",AVK,AVIATE-COPTER,South Africa,N
523,Aviacion Ejecutiva Mexicana,(Unknown),"",AVM,S.A.,AVEMEX,N
524,Air Vanuatu,(Unknown),NF,AVN,AIR VAN,Vanuatu,Y
525,Aviation at Work,(Unknown),"",AVO,AVIATION WORK,South Africa,N
526,Avcorp Registrations,(Unknown),"",AVP,AVCORP,United Kingdom,N
527,Alfa Aerospace,(Unknown),"",LFP,ALFA-SPACE,Australia,N
528,Atlantic Airfreight Aviation,(Unknown),"",LFR,LANFREIGHT,Sao Tome and Principe,N
529,Aerolift Company,(Unknown),"",LFT,LIFTCO,Sierra Leone,N
530,Aviation Services,(Unknown),"",AVQ,Inc.,AQUILINE,N
531,Active Aero Charter,(Unknown),"",AVR,Inc.,ACTIVE AERO,N
532,Avialsa T-35,(Unknown),"",AVS,AVIALSA,Spain,N
533,Asia Avia Airlines,(Unknown),"",AVT,ASIAVIA,Indonesia,N
534,Avia Sud A,(Unknown),"",AVU,AVIASUD,France,N
535,Airvantage Incorporated,(Unknown),"",AVV,AIRVANTAGE,United States,N
536,Aviator Airways,(Unknown),"",AVW,AVIATOR,Greece,N
537,Aviapaslauga,(Unknown),"",AVX,PASLAUGA,Lithuania,N
538,ASL,(Unknown),"",XXX,"",Belgium,N
539,Air Yugoslavia,(Unknown),"",YRG,YUGAIR,Serbia,N
540,Airlink Zambia,(Unknown),K8,ZAK,"",Zambia,N
541,Agence Nationale des Aerodromes et de la Meteorologie,(Unknown),"",ZZM,"",Ivory Coast,N
542,Airbus Transport International,(Unknown),"",BGA,BELOUGA,France,N
543,Air Bangladesh,(Unknown),B9,BGD,AIR BANGLA,Bangladesh,Y
544,Aviodetachment-28,(Unknown),"",BGF,BULGARIAN,Bulgaria,N
545,Aero BG,(Unknown),"",BGG,AERO BG,Mexico,N
546,Aerotaxis De La Bahia,(Unknown),"",BHC,BAHIA,Mexico,N
547,Air Mediterranee,(Unknown),DR,BIE,MEDITERRANEE,France,Y
548,Aviaservice,(Unknown),"",BIV,AVIASERVICE,Georgia,N
549,Aerolineas De El Salvador,(Unknown),"",SZA,AESA,El Salvador,N
550,Swaziland Airlink,(Unknown),"",SZL,SWAZILINK,Swaziland,N
551,Air Moorea,(Unknown),"",TAH,AIR MOOREA,France,Y
552,Aerovaradero,(Unknown),"",AVY,S.A.,AEROVARADERO,N
553,Air Valencia,(Unknown),"",AVZ,AIR VALENCIA,Spain,N
554,Airways International,(Unknown),"",AWB,Inc.,AIRNAT,N
555,Airwork,(Unknown),"",AWK,AIRWORK,New Zealand,N
556,Australian Wetleasing,(Unknown),"",AWL,AUSSIEWORLD,Australia,N
557,Air Niamey,(Unknown),"",AWN,AIR NIAMEY,Niger,N
558,Awood Air Ltd.,(Unknown),"",AWO,AWOOD AIR,Canada,N
559,Arctic Wings And Rotors Ltd.,(Unknown),"",AWR,ARCTIC WINGS,Canada,N
560,Auo Airclub AIST-M,(Unknown),"",ISM,STORK,Russia,N
561,Arab Wings,(Unknown),"",AWS,ARAB WINGS,Jordan,N
562,Air West,(Unknown),"",AWT,AIR WEST,Canada,N
563,Aeroline GmbH,(Unknown),7E,AWU,SYLT-AIR,Germany,Y
564,Airwave Transport,(Unknown),"",AWV,Inc.,AIRWAVE,N
565,Air Wales,(Unknown),6G,AWW,RED DRAGON,United Kingdom,Y
566,Aeroway,(Unknown),"",AWY,S.L.,AEROWEE,N
567,Air Caraïbes,(Unknown),TX,FWI,FRENCH WEST,France,Y
568,AirWest,(Unknown),"",AWZ,"",Sudan,N
569,Air India Express,(Unknown),IX,AXB,EXPRESS INDIA,India,Y
570,Air Express,(Unknown),"",AXD,AIR SUDEX,Sudan,N
571,Asian Express Airlines,(Unknown),HJ,AXF,FREIGHTEXPRESS,Australia,N
572,Aeromexhaga,(Unknown),"",AXH,AEROMEXHAGA,Mexico,N
573,Aeron International Airlines,(Unknown),"",AXI,Inc.,AIR FREIGHTER,N
574,African Express Airways,(Unknown),"",AXK,EXPRESS JET,Kenya,N
575,Air Exel,(Unknown),XT,AXL,EXEL COMMUTER,Netherlands,Y
576,AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,Malaysia,Y
577,Alexandair,(Unknown),"",AXN,ALEXANDROS,Greece,N
578,Aeromax,(Unknown),"",AXP,AEROMAX SPAIN,Spain,N
579,Action Airlines (Action Air Charter),(Unknown),"",AXQ,ACTION AIR,United States,N
580,Alberni Airways,(Unknown),"",BNI,ALBERNI,Canada,N
581,Aerolineas Bonanza,(Unknown),"",BNZ,AERO BONANZA,Mexico,N
582,Aerobona,(Unknown),"",BOC,AEROBONA,Mexico,N
583,Aboitiz Air,(Unknown),"",BOI,ABAIR,Philippines,N
584,Axel Rent,(Unknown),"",AXR,S.A.,RENTAXEL,N
585,Altus Airlines,(Unknown),"",AXS,ALTUS,United States,N
586,Aviaxess,(Unknown),"",AXV,AXAVIA,France,N
587,Avioimpex A.D.p.o.,(Unknown),"",AXX,IMPEX,Macedonia,N
588,Axis Airways,(Unknown),6V,AXY,AXIS,France,N
589,Aladia Airlines,(Unknown),"",AYD,AIRLINES ALADIA,Mexico,N
590,Aykavia Aircompany,(Unknown),"",AYK,"",Armenia,N
591,Airman,(Unknown),"",AYM,S.L.,AIRMAN,N
592,Atlantic Airlines,(Unknown),"",AYN,S.A.,ATLANTIC NICARAGUA,N
593,Awsaj Aviation Services,(Unknown),"",AYS,"",Libya,N
594,Ayeet Aviation & Tourism,(Unknown),"",AYT,AYEET,Israel,N
595,Atlant-Soyuz Airlines,(Unknown),3G,AYZ,ATLANT-SOYUZ,Russia,Y
596,Alitalia,(Unknown),AZ,AZA,ALITALIA,Italy,Y
597,Azamat,(Unknown),"",AZB,TUMARA,Kazakhstan,N
598,Arcus-Air Logistic,(Unknown),ZE,AZE,ARCUS AIR,Germany,N
599,Air Zermatt AG,(Unknown),"",AZF,AIR ZERMATT,Switzerland,N
600,Azalhelikopter,(Unknown),"",AZK,AZALHELICOPTER,Azerbaijan,N
601,Africa One,(Unknown),"",AZL,SKY AFRICA,Zambia,N
602,Aerocozumel,(Unknown),"",AZM,AEROCOZUMEL,Mexico,N
603,Amaszonas,(Unknown),Z8,AZN,"",Bolivia,Y
604,Arizona Pacific Airways,(Unknown),"",AZP,ARIZONA PACIFIC,United States,N
605,Aviacon Zitotrans Air Company,(Unknown),"",AZS,ZITOTRANS,Russia,N
606,Azimut,(Unknown),"",AZT,S.A.,AZIMUT,N
607,Azov Avia Airlines,(Unknown),"",AZV,AZOV AVIA,Ukraine,N
608,Air Zimbabwe,(Unknown),UM,AZW,AIR ZIMBABWE,Zimbabwe,Y
609,Aero Jomacha,(Unknown),"",MHC,AERO JOMACHA,Mexico,N
610,Air Memphis,(Unknown),"",MHS,AIR MEMPHIS,Egypt,N
611,Air Memphis,(Unknown),"",MHU,MEPHIS UGANDA,Uganda,N
612,Air Marrakech Service,(Unknown),"",MKH,AIR MARRAKECH,Morocco,N
613,Air Max Africa,(Unknown),"",AZX,AZIMA,Gabon,N
614,Arizona Airways,(Unknown),"",AZY,Inc.,ARIZAIR,N
615,Azza Transport,(Unknown),"",AZZ,AZZA TRANSPORT,Sudan,N
616,Air Continental Inc,(Unknown),"",NAR,NIGHT AIR,United States,N
617,Antanik-Air,(Unknown),"",NAU,ANTANIK,Ukraine,N
618,Air Newark,(Unknown),"",NER,NEWAIR,United States,N
619,Aircraft Support and Services,(Unknown),"",NFF,"",Lebanon,N
620,Aerobanana,(Unknown),"",OBA,AEROBANANA,Mexico,N
621,Amako Airlines,(Unknown),"",OBK,AMAKO AIR,Nigeria,N
622,Aserca Airlines,(Unknown),R7,OCA,AROSCA,Venezuela,Y
623,Afrique CArgo Service Senegal,(Unknown),"",NFS,"",Senegal,N
624,Angoservice,(Unknown),"",NGC,ANGOSERVICE,Angola,N
625,Angel Airlines,(Unknown),"",NGE,ANGEL AIR,Thailand,N
626,Angel Flight America,(Unknown),"",NGF,ANGEL FLIGHT,United States,N
627,Air Atonabee,(Unknown),"",OUL,CITY EXPRESS,Canada,N
628,Aero Nova,(Unknown),"",OVA,AERONOVA,Spain,N
629,Amira Air,(Unknown),"",XPE,EXPERT,Austria,N
630,Aero Express Intercontinental,(Unknown),"",XSS,INTER EXPRESS,Mexico,N
631,Advance Aviation Services,(Unknown),"",XTJ,"",United States,N
632,Air Libya Tibesti,(Unknown),"",TLR,AIR LIBYA,Libya,N
633,Aerovic,(Unknown),"",OVC,"",Ecuador,N
634,Airventure,(Unknown),"",RVE,AIRVENTURE,Belgium,N
635,Aero Servicios,(Unknown),"",RVI,AERO SERVICIOS,Mexico,N
636,Airvallee,(Unknown),"",RVL,AIR VALLEE,Italy,N
637,Aeromover,(Unknown),"",OVE,AEROMOVER,Mexico,N
638,Aerovias Ejecutivas,(Unknown),"",OVI,VIAS EJECUTIVAS,Mexico,N
639,Aero Servicio Pity,(Unknown),"",PTD,PITY,Mexico,N
640,Aero Copter,(Unknown),"",PTE,"",Mexico,N
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,Russia,Y
642,Air Pal,(Unknown),"",PLL,AIRPAL,Spain,N
643,Air Pullmantur,(Unknown),"",PLM,PULLMANTUR,Spain,N
644,Aviaexpress,(Unknown),RX,AEH,Avex,Hungary,N
645,Aviones Para Servirle,(Unknown),"",PSG,SERVIAVIONES,Mexico,N
646,Avio Sluzba,(Unknown),"",SLU,AVIO SLUZBA,Serbia,N
647,Air Scorpio,(Unknown),"",SCU,SCORPIO UNIVERS,Bulgaria,N
648,Air Spirit,(Unknown),"",SIP,AIR SPIRIT,United States,N
649,Alatau Airlines,(Unknown),"",BMV,OLIGA,Kazakhstan,N
650,Aviateca,(Unknown),"",GUG,AVIATECA,Guatemala,N
651,Aroostook Aviation,(Unknown),"",PXX,PINE STATE,United States,N
652,Aeropycsa,(Unknown),"",PYC,AEROPYCSA,Mexico,N
653,Association of Private Pilots of Kazakhstan,(Unknown),"",PVK,BORIS,Kazakhstan,N
654,The Amiri Flight,(Unknown),"",BAH,BAHRAIN,Bahrain,N
655,Aero Services,(Unknown),"",BAS,AEROSERV,Barbados,N
656,Ababeel Aviation,(Unknown),"",BBE,BABEL AIR,Sudan,N
657,Air Bashkortostan,(Unknown),"",BBT,AGYDAL,Russia,N
658,Ambulance Air Africa,(Unknown),"",MCY,MERCY,South Africa,N
659,American Eagle Airlines,(Unknown),MQ,EGF,EAGLE FLIGHT,United States,Y
660,Aeropuelche,(Unknown),"",PUE,PUELCHE,Chile,N
661,Aeroput,(Unknown),"",PUT,"",Serbia,N
662,Azzurra Air,(Unknown),"",AZI,AZZURRA,Italy,N
663,Airshop,(Unknown),FF,"","",Netherlands,N
664,African Transport Trading and Investment Company,(Unknown),ML,"","",Sudan,N
665,AD Aviation,(Unknown),"",VUE,FLIGHTVUE,United Kingdom,Y
666,Aero Costa Taxi Aereo,(Unknown),"",XCT,AEROCOSTAXI,Mexico,N
667,Aerovitro,(Unknown),"",VRO,AEROVITRO,Mexico,N
668,Aerotaxi Villa Rica,(Unknown),"",VRI,VILLARICA,Mexico,N
669,Aerovega,(Unknown),"",VEG,AEROVEGA,Mexico,N
670,Aerovilla,(Unknown),"",VVG,AEROVILLA,Colombia,N
671,Aerolineas Villaverde,(Unknown),"",VLR,VILLAVERDE,Mexico,N
672,Aero Air,(Unknown),"",WIL,WILLIAMETTE,United States,N
673,Aero Ejecutivos,(Unknown),"",VEJ,VENEJECUTIV,Venezuela,N
674,Aero Industries Inc,(Unknown),"",WAB,WABASH,United States,N
675,Aero Servicios Vanguardia,(Unknown),"",VNG,VANGUARDIA,Mexico,N
676,Aero Taxi Los Valles,(Unknown),"",VAD,VALLES,Spain,N
677,Aero Vilamoura,(Unknown),"",VMR,AERO VILAMOURA,Portugal,N
678,Aero Virel,(Unknown),"",VLS,VIREL,Mexico,N
679,Aeronautical Radio Inc,(Unknown),"",XAA,"",United States,N
680,Aerovuelox,(Unknown),"",VUO,AEROVUELOX,Mexico,N
681,Aeronaves TSM,(Unknown),"",VTM,AERONAVES TSM,Mexico,N
682,Air Ivoire,(Unknown),VU,VUN,AIRIVOIRE,Ivory Coast,Y
683,Air Botswana,(Unknown),BP,BOT,BOTSWANA,Botswana,Y
684,Air-Rep,(Unknown),"",XPR,"",United States,N
685,Air Excel,(Unknown),"",XLL,TINGA-TINGA,Tanzania,N
686,Air Evans,(Unknown),"",VAE,AIR-EVANS,Spain,N
687,Air Sorel,(Unknown),"",WHY,AIR SOREL,Canada,N
688,Air Net Private Charter,(Unknown),"",WDR,WIND RIDER,United States,N
689,Air Executive Charter,(Unknown),"",XEC,"",Germany,N
690,Air Foyle,(Unknown),GS,UPA,FOYLE,United Kingdom,Y
691,Air Midwest,(Unknown),"",VTY,VICTORY,Nigeria,N
692,Air Tahiti,(Unknown),VT,VTA,AIR TAHITI,French Polynesia,Y
693,Air Urga,(Unknown),3N,URG,URGA,Ukraine,N
694,Air Vardar,(Unknown),"",VDR,VARDAR,Macedonia,N
695,Air VIA,(Unknown),VL,VIM,"",Bulgaria,Y
696,Air Walser,(Unknown),"",WLR,AIRWALSER,Italy,N
697,Aircompany Rosavia,(Unknown),"",URA,ROSAVIA,Ukraine,N
698,Aircraft Performance Group,(Unknown),"",XLB,"",United States,N
699,Airwaves Airlink,(Unknown),"",WLA,AIRLIMITED,Zambia,N
700,Airways Corporation of New Zealand,(Unknown),"",XFX,AIRCORP,New Zealand,N
701,Airways,(Unknown),"",WAY,GARONNE,France,N
702,Airwings oy,(Unknown),"",WGS,AIRWINGS,Finland,N
703,Airkenya,(Unknown),"",XAK,SUNEXPRESS,Kenya,N
704,Air-Lift Associates,(Unknown),"",WPK,WOLFPACK,United States,N
705,Airtrans Ltd,(Unknown),"",VAB,"",Russia,N
706,ARP 410 Airlines,(Unknown),"",URP,AIR-ARP,Ukraine,N
707,Auckland Regional Rescue Helicopter Trust,(Unknown),"",WPR,WESTPAC RESCUE,New Zealand,N
708,Aurora Airlines,(Unknown),"",URR,AIR AURORA,Slovenia,N
709,Austro Aereo,(Unknown),"",UST,AUSTRO AEREO,Ecuador,N
710,Aviation Partners,(Unknown),"",WLT,WINGLET,United States,N
711,Avialift Vladivostok,(Unknown),"",VLV,VLADLIFT,Russia,N
712,Aviacion Comercial de America,(Unknown),"",VME,AVIAMERICA,Mexico,N
713,Aviast Air,(Unknown),"",VVA,IALSI,Russia,N
714,Aviation North,(Unknown),"",WLV,WOLVERINE,United States,N
715,Africa West,(Unknown),FK,WTA,WEST TOGO,Togo,Y
716,Avient Air Zambia,(Unknown),"",VNT,AVIENT,Zambia,N
717,Aviazur,(Unknown),"",VZR,IAZUR,France,N
718,Aviaprad,(Unknown),"",VID,AVIAPRAD,Russia,N
719,Avirex,(Unknown),G2,VXG,AVIREX-GABON,Gabon,N
720,Aviaexpress Aircompany,(Unknown),"",VXX,EXPRESSAVIA,Ukraine,N
721,AMR Services Corporation,(Unknown),"",XAM,ALLIANCE,United States,N
722,Airline Operations Services,(Unknown),"",XAO,"",United States,N
723,Airlines 400,(Unknown),"",VAZ,REMONT AIR,Russia,N
724,ATRAN Cargo Airlines,(Unknown),V8,VAS,ATRAN,Russian Federation,Y
725,Ameravia,(Unknown),"",VAM,AMERAVIA,Uruguay,N
726,Angkor Air,(Unknown),"",VAV,AIR ANGKOR,Cambodia,N
727,AVB-2004 Ltd,(Unknown),"",VBC,AIR VICTOR,Bulgaria,N
728,ASECNA,(Unknown),"",XKX,"",France,N
729,AT and T Aviation Division,(Unknown),"",XAT,"",United States,N
